"ENSEMBL","SYMBOL","CHR","BEST.GWAS.ID","TWAS.P"
"ENSG00000218631","LOC100420839",6,"rs6455715","0.53855"
"ENSG00000218739","CEBPZOS",2,"rs888096","0.984832"
"ENSG00000218891","ZNF579",19,"rs4806471","0.565291"
"ENSG00000218896","TUBB8P2",6,"rs223588","0.45567"
"ENSG00000219073","CELA3B",1,"rs9426772","0.637641"
"ENSG00000219200","RNASEK",17,"rs1509120","3.95e-01"
"ENSG00000219395","HSPA8P15",6,"rs9479117","0.44011"
"ENSG00000219435","CATSPERZ",11,"rs2186643","0.45869"
"ENSG00000219451","RPL23P8",7,"rs4457229","0.153868"
"ENSG00000219481","NBPF1",1,"rs11260930","0.231525"
"ENSG00000219545","UMAD1",7,"rs35795180","0.547915"
"ENSG00000219626","FAM228B",2,"rs482525","0.666009"
"ENSG00000219642","BMPR1AP1",6,"rs4576277","0.02831"
"ENSG00000219665","ZNF433-AS1",19,"rs17001926","0.767994"
"ENSG00000219755","RPS3P5",6,"rs9389951","0.50695"
"ENSG00000220008","LINGO3",19,"rs2269879","0.575479"
"ENSG00000220161","LINC02076",17,"rs1378601","3.20e-01"
"ENSG00000220201","ZGLP1",19,"rs889122","0.420079"
"ENSG00000220205","VAMP2",17,"rs6503066","4.44e-01"
"ENSG00000220323","H2BC19P",1,"rs10480","0.253030"
"ENSG00000220392","FCF1P5",6,"rs1358750","0.71735"
"ENSG00000220472","RPS3P4",6,"rs2182801","0.51165"
"ENSG00000220494","YAP1P1",6,"rs521162","0.00429"
"ENSG00000220517","ASS1P1",6,"rs9467496","0.03031"
"ENSG00000220563","PKMP3",6,"rs3857479","0.37792"
"ENSG00000220685","LOC442155",6,"rs1849564","0.75504"
"ENSG00000220744","RPL5P18",6,"rs11961168","0.64911"
"ENSG00000220749","RPL21P28",1,"rs11119866","0.151858"
"ENSG00000220785","MTMR9LP",1,"rs12143813","0.692843"
"ENSG00000220842","RPL21P16",10,"rs10749379","0.23880"
"ENSG00000220920","RPS12P12",6,"rs2328136","0.81421"
"ENSG00000221643","SNORA77",1,"rs1933539","0.469066"
"ENSG00000221817","PPP3CB-AS1",10,"rs4746158","0.54252"
"ENSG00000221818","EBF2",8,"rs2433105","7.93e-01"
"ENSG00000221819","GAS8-AS1",16,"rs12930631","0.137495"
"ENSG00000221821","C6orf226",6,"rs2234026","0.44964"
"ENSG00000221823","PPP3R1",2,"rs4309612","0.838482"
"ENSG00000221829","FANCG",9,"rs12553321","0.76418"
"ENSG00000221838","AP4M1",7,"rs11760595","0.646023"
"ENSG00000221843","C2orf16",2,"rs1275539","0.012919"
"ENSG00000221866","PLXNA4",7,"rs12668459","0.165736"
"ENSG00000221886","ZBED8",5,"rs10039584","0.72784"
"ENSG00000221887","HMSD",18,"rs8091006","0.36759"
"ENSG00000221890","NPTXR",22,"rs3091374","0.18084"
"ENSG00000221909","FAM200A",7,"rs12705058","0.577047"
"ENSG00000221916","C19orf73",19,"rs8108243","0.409940"
"ENSG00000221923","ZNF880",19,"rs321929","0.665264"
"ENSG00000221926","TRIM16",17,"rs9899976","9.47e-01"
"ENSG00000221944","TIGD1",2,"rs16829373","0.951359"
"ENSG00000221946","FXYD7",19,"rs1688021","0.877610"
"ENSG00000221947","XKR9",8,"rs16936921","9.30e-01"
"ENSG00000221949","LINC01465",12,"rs11615951","0.08690"
"ENSG00000221953","LINC02897",1,"rs6679952","0.734329"
"ENSG00000221955","SLC12A8",3,"rs2993631","0.13139"
"ENSG00000221957","KIR2DS4",19,"rs4806471","0.720826"
"ENSG00000221962","TMEM14EP",3,"rs7646238","0.67522"
"ENSG00000221963","APOL6",22,"rs134300","0.02061"
"ENSG00000221968","FADS3",11,"rs3019200","0.62768"
"ENSG00000221970","OR2A1",7,"rs41414146","0.342112"
"ENSG00000221978","CCNL2",1,"rs1891906","0.095514"
"ENSG00000221983","UBA52",19,"rs7256986","0.048867"
"ENSG00000221986","MYBPHL",1,"rs4970781","0.845393"
"ENSG00000222004","LINC02860",7,"rs10951154","0.536575"
"ENSG00000222005","LINC01118",2,"rs1046263","0.526226"
"ENSG00000222009","BTBD19",1,"rs11580230","0.480810"
"ENSG00000222011","FAM185A",7,"rs5025411","0.034345"
"ENSG00000222014","RAB6C",2,"rs3109270","0.393659"
"ENSG00000222019","URAHP",16,"rs12930631","0.005098"
"ENSG00000222020","HDAC4-AS1",2,"rs11888302","0.583719"
"ENSG00000222033","LINC01124",2,"rs12619910","0.665015"
"ENSG00000222037","IGLC6",22,"rs13056375","0.26357"
"ENSG00000222041","CYTOR",2,"rs13403269","0.512649"
"ENSG00000222046","DCDC2B",1,"rs12143813","0.615637"
"ENSG00000222112","RN7SKP16",1,"rs17476969","0.591915"
"ENSG00000222179","RN7SKP26",18,"rs995656","0.01789"
"ENSG00000222365","SNORD12B",20,"rs6122822","0.68548"
"ENSG00000222489","SNORA79B",14,"rs17277277","0.216982"
"ENSG00000222713","RN7SKP51",6,"rs9481704","0.10205"
"ENSG00000222808","RNU4-47P",17,"rs1622075","2.02e-01"
"ENSG00000223042","RN7SKP161",12,"rs12310310","0.35653"
"ENSG00000223305","RN7SKP30",4,"rs6838426","0.181034"
"ENSG00000223345","H2BP1",1,"rs6600667","0.799508"
"ENSG00000223350","IGLV9-49",22,"rs2330020","0.66111"
"ENSG00000223387","LINC02068",3,"rs2100143","0.63052"
"ENSG00000223403","MIR381HG",14,"rs3825569","0.108941"
"ENSG00000223403","MEG9",14,"rs3825569","0.108941"
"ENSG00000223431","MTND6P21",21,"rs235370","0.80568"
"ENSG00000223459","TCAF1P1",7,"rs7800251","0.026874"
"ENSG00000223478","ZDHHC12-DT",9,"rs7039420","0.26743"
"ENSG00000223482","NUTM2A-AS1",10,"rs4934282","0.82606"
"ENSG00000223485","LINC01615",6,"rs4708542","0.92949"
"ENSG00000223496","EXOSC6",16,"rs4985527","0.353616"
"ENSG00000223500","RNF14P4",7,"rs10272576","0.050347"
"ENSG00000223502","LOC102724719",10,"rs10490967","0.99441"
"ENSG00000223510","CDRT15",17,"rs2323090","3.92e-01"
"ENSG00000223522","LOC100505716",2,"rs1581035","0.460514"
"ENSG00000223529","EEF1A1P8",3,"rs7627615","0.52412"
"ENSG00000223549","MTND5P28",2,"rs7570994","0.227047"
"ENSG00000223551","TMSB4XP4",9,"rs11560592","0.88184"
"ENSG00000223561","LINC03007",7,"rs10248149","0.336095"
"ENSG00000223572","CKMT1A",15,"rs11635852","0.39090"
"ENSG00000223583","RPL17P9",1,"rs17163470","0.155317"
"ENSG00000223609","HBD",11,"rs2340653","0.40541"
"ENSG00000223648","IGHV3-64",14,"rs6576228","0.072073"
"ENSG00000223658","C1GALT1C1L",2,"rs10180864","0.899732"
"ENSG00000223668","EEF1A1P24",3,"rs4676523","0.33756"
"ENSG00000223685","LINC00571",13,"rs17299897","0.50650"
"ENSG00000223705","NSUN5P1",7,"rs1124922","0.526567"
"ENSG00000223756","TSSC2",11,"rs4297442","0.35290"
"ENSG00000223764","LINC02593",1,"rs1891906","0.850105"
"ENSG00000223768","LINC00205",21,"rs235370","0.98896"
"ENSG00000223776","LGALS8-AS1",1,"rs585298","0.509254"
"ENSG00000223797","ENTPD3-AS1",3,"rs2679807","0.90607"
"ENSG00000223806","LINC00114",21,"rs2836701","0.43830"
"ENSG00000223823","LINC01342",1,"rs1891906","0.060244"
"ENSG00000223861","RPS10P6",1,"rs744459","0.386116"
"ENSG00000223886","LOC100131785",7,"rs13437626","0.326100"
"ENSG00000223891","OSER1-DT",20,"rs2057637","0.29383"
"ENSG00000223922","ASS1P2",2,"rs12619390","0.407511"
"ENSG00000223923","TNS1-AS1",2,"rs11683371","0.876033"
"ENSG00000223941","LINC01014",3,"rs12495431","0.56597"
"ENSG00000223949","ROR1-AS1",1,"rs17395035","0.975270"
"ENSG00000223953","C1QTNF5",11,"rs4938576","0.65632"
"ENSG00000223956","LINC01767",1,"rs1857293","0.526734"
"ENSG00000223959","AFG3L1P",16,"rs12930631","0.279253"
"ENSG00000223960","CHROMR",2,"rs6704545","0.193244"
"ENSG00000224020","MIR181A2HG",9,"rs10986270","0.07116"
"ENSG00000224023","EDRF1-DT",10,"rs4962309","0.28642"
"ENSG00000224034","LINC02561",10,"rs2961594","0.58277"
"ENSG00000224046","DMTF1-AS1",7,"rs11981403","0.041550"
"ENSG00000224051","CPTP",1,"rs1891906","0.521523"
"ENSG00000224057","EGFR-AS1",7,"rs10231452","0.999600"
"ENSG00000224081","SLC44A3-AS1",1,"rs3860347","0.440066"
"ENSG00000224083","MTCO1P11",9,"rs7027829","0.57139"
"ENSG00000224097","LOC401127",4,"rs17584703","0.378470"
"ENSG00000224116","INHBA-AS1",7,"rs6965425","0.889450"
"ENSG00000224137","LINC01857",2,"rs2216782","0.826788"
"ENSG00000224152","BAZ2B-AS1",2,"rs1549579","0.572936"
"ENSG00000224177","LINC00570",2,"rs12472523","0.274174"
"ENSG00000224186","PITX1-AS1",5,"rs11951162","0.30905"
"ENSG00000224189","HAGLR",2,"rs819041","0.838237"
"ENSG00000224215","C10orf67-AS1",10,"rs11013152","0.32413"
"ENSG00000224259","LINC01133",1,"rs2789422","0.863438"
"ENSG00000224261","RPSAP18",1,"rs2789422","0.046710"
"ENSG00000224272","LOC124905349",2,"rs13001905","0.117512"
"ENSG00000224276","ARHGEF2-AS1",1,"rs10494305","0.107835"
"ENSG00000224316","GTF2IP5",7,"rs7779258","0.972080"
"ENSG00000224318","CHL1-AS2",3,"rs2627943","0.25497"
"ENSG00000224373","IGHV4-59",14,"rs6576228","0.018773"
"ENSG00000224383","PRR29",17,"rs2331414","2.63e-01"
"ENSG00000224397","PELATON",20,"rs11697517","0.74518"
"ENSG00000224420","ADM5",19,"rs8108243","0.011277"
"ENSG00000224424","PRKAR2A-AS1",3,"rs35452137","0.79718"
"ENSG00000224429","LINC00539",13,"rs11619856","0.59196"
"ENSG00000224459","SLC25A34-AS1",1,"rs11260930","0.073937"
"ENSG00000224468","LAMC1-AS1",1,"rs3845461","0.459713"
"ENSG00000224470","ATXN1L",16,"rs17668523","0.515692"
"ENSG00000224511","LINC00365",13,"rs17074757","0.38384"
"ENSG00000224531","SMIM13",6,"rs9348868","0.85558"
"ENSG00000224536","CSRP1-AS1",1,"rs16848195","0.043429"
"ENSG00000224546","EIF4BP3",9,"rs4743638","0.21178"
"ENSG00000224578","HNRNPA1L3",16,"rs1110489","0.688279"
"ENSG00000224596","ZMIZ1-AS1",10,"rs4336976","0.89261"
"ENSG00000224597","SVIL-AS1",10,"rs1539536","0.46638"
"ENSG00000224598","RPS5P2",21,"rs2834417","0.56326"
"ENSG00000224609","HSD52",1,"rs9436596","0.601692"
"ENSG00000224628","LOC149935",20,"rs17327630","0.04703"
"ENSG00000224650","IGHV3-74",14,"rs6576228","0.051280"
"ENSG00000224652","LINC00885",3,"rs2550257","0.01803"
"ENSG00000224660","SH3BP5-AS1",3,"rs903061","0.43129"
"ENSG00000224687","RASAL2-AS1",1,"rs389563","0.030840"
"ENSG00000224712","NPIPA3",16,"rs35358903","0.674289"
"ENSG00000224721","FLVCR2-AS1",14,"rs11844825","0.284098"
"ENSG00000224729","PCOLCE-AS1",7,"rs314363","0.447853"
"ENSG00000224743","TEX26-AS1",13,"rs9315093","0.47029"
"ENSG00000224758","LINC01167",10,"rs11101913","0.84931"
"ENSG00000224791","KRT18P39",2,"rs16840015","0.593415"
"ENSG00000224805","LINC00853",1,"rs11211402","0.444272"
"ENSG00000224812","TMEM72-AS1",10,"rs4948636","0.58713"
"ENSG00000224821","COL4A2-AS2",13,"rs625053","0.64408"
"ENSG00000224831","TMEM183BP",3,"rs6797405","0.81141"
"ENSG00000224870","MRPL20-AS1",1,"rs1891906","0.645183"
"ENSG00000224877","NDUFAF8",17,"rs1976702","9.21e-01"
"ENSG00000224892","RPS4XP16",13,"rs7325958","0.61002"
"ENSG00000224897","POT1-AS1",7,"rs2114748","0.726884"
"ENSG00000224897","LOC101928283",7,"rs2114748","0.726884"
"ENSG00000224914","LINC00863",10,"rs4934282","0.21461"
"ENSG00000224939","LINC00184",1,"rs12136271","0.640525"
"ENSG00000224940","PRRT4",7,"rs17152065","0.087309"
"ENSG00000224957","LINC01266",3,"rs1464700","0.05990"
"ENSG00000224968","LINC01645",1,"rs17314157","0.166899"
"ENSG00000224995","LINC01526",6,"rs6908373","0.27483"
"ENSG00000224999","VTA1P1",6,"rs4708542","0.29788"
"ENSG00000225032","LOC102723566",9,"rs10760503","0.06548"
"ENSG00000225062","CATIP-AS1",2,"rs7596898","0.203729"
"ENSG00000225091","SNORA71A",20,"rs805546","0.96172"
"ENSG00000225096","LOC101927293",6,"rs4527737","0.59058"
"ENSG00000225131","PSME2P2",13,"rs11616547","0.32561"
"ENSG00000225137","DYNC1I2P1",10,"rs7099450","0.94992"
"ENSG00000225151","GOLGA2P7",15,"rs2049511","0.35794"
"ENSG00000225154","TUBAP9",1,"rs11211402","0.273748"
"ENSG00000225159","NPM1P39",1,"rs12410656","0.522173"
"ENSG00000225171","DUTP6",1,"rs2177692","1.000000"
"ENSG00000225190","PLEKHM1",17,"rs2867316","7.75e-02"
"ENSG00000225194","LINC00092",9,"rs4743638","0.08076"
"ENSG00000225194","LOC105376159",9,"rs4743638","0.08076"
"ENSG00000225200","RPS8P1",14,"rs12100587","0.288236"
"ENSG00000225205","LOC124900513",2,"rs7574002","0.229171"
"ENSG00000225217","HSPA7",1,"rs17398230","0.243779"
"ENSG00000225224","RPS27AP12",7,"rs1182392","0.418515"
"ENSG00000225231","LINC02470",12,"rs12310310","0.68210"
"ENSG00000225265","TAF1A-AS1",1,"rs904323","0.488511"
"ENSG00000225338","RPL23AP18",1,"rs2456821","0.307254"
"ENSG00000225361","PPP1R26-AS1",9,"rs7875079","0.11727"
"ENSG00000225362","CT62",15,"rs4531689","0.80801"
"ENSG00000225377","NRSN2-AS1",20,"rs4815585","0.60585"
"ENSG00000225383","SFTA1P",10,"rs3780988","0.43783"
"ENSG00000225420","LOC101928371",2,"rs4449134","0.243614"
"ENSG00000225423","TNPO1P1",10,"rs7914940","0.20266"
"ENSG00000225431","LINC01671",21,"rs6586343","0.33304"
"ENSG00000225434","LINC01504",9,"rs4745173","0.18319"
"ENSG00000225439","BOLA3-DT",2,"rs10169997","0.613810"
"ENSG00000225449","RAB6C-AS1",2,"rs3109270","0.393659"
"ENSG00000225460","LOC124902324",9,"rs7041088","0.11119"
"ENSG00000225484","NUTM2B-AS1",10,"rs12358729","0.44514"
"ENSG00000225492","GBP1P1",1,"rs6660853","0.556435"
"ENSG00000225493","LINC01107",2,"rs1128552","0.027736"
"ENSG00000225526","MKRN2OS",3,"rs360834","0.28778"
"ENSG00000225528","LOC112268293",22,"rs9611234","0.28371"
"ENSG00000225535","LINC01393",7,"rs1058335","0.851226"
"ENSG00000225556","C2CD4D",1,"rs12030180","0.497772"
"ENSG00000225572","DOCK4-AS1",7,"rs10268794","0.326593"
"ENSG00000225578","NCBP2-AS1",3,"rs6583183","0.71149"
"ENSG00000225611","CCDC13-AS2",3,"rs9840881","0.82899"
"ENSG00000225630","MTND2P28",1,"rs1891906","0.196704"
"ENSG00000225636","HNRNPA3P15",2,"rs1992170","0.169442"
"ENSG00000225648","SBDSP1",7,"rs10274751","0.973675"
"ENSG00000225649","LOC100506474",2,"rs7568997","0.173692"
"ENSG00000225663","MCRIP1",17,"rs7406710","8.87e-01"
"ENSG00000225683","PACRG-AS3",6,"rs9458764","0.10090"
"ENSG00000225697","SLC26A6",3,"rs35452137","0.33706"
"ENSG00000225698","IGHV3-72",14,"rs6576228","0.154157"
"ENSG00000225706","PTPRD-AS1",9,"rs2814722","0.42145"
"ENSG00000225720","LOC101927202",22,"rs3091374","0.61255"
"ENSG00000225756","DBH-AS1",9,"rs12341402","0.66194"
"ENSG00000225764","P3H2-AS1",3,"rs9817203","0.45325"
"ENSG00000225778","PROSER2-AS1",10,"rs6602517","0.23563"
"ENSG00000225783","MIAT",22,"rs2223338","0.56020"
"ENSG00000225791","TRAM2-AS1",6,"rs12528203","0.04964"
"ENSG00000225792","SNX10-AS1",7,"rs1229661","0.370787"
"ENSG00000225796","MTND4P23",2,"rs2540427","0.631390"
"ENSG00000225828","FAM229A",1,"rs12143813","0.597975"
"ENSG00000225830","ERCC6",10,"rs17776643","0.88694"
"ENSG00000225849","MKRN7P",20,"rs8114560","0.44444"
"ENSG00000225855","RUSC1-AS1",1,"rs1218592","0.197577"
"ENSG00000225868","WDR87BP",19,"rs11666245","0.742912"
"ENSG00000225872","LINC01529",19,"rs3746250","0.028710"
"ENSG00000225873","C3orf86P",3,"rs6762587","0.22859"
"ENSG00000225921","NOL7",6,"rs9382303","0.23721"
"ENSG00000225929","LOC105373100",22,"rs761744","0.74439"
"ENSG00000225936","SLC18A2-AS1",10,"rs855987","0.71586"
"ENSG00000225950","NTF4",19,"rs8108243","0.993617"
"ENSG00000225968","ELFN1",7,"rs7458089","0.368653"
"ENSG00000225973","PIGBOS1",15,"rs1011061","0.52087"
"ENSG00000225975","ZNF567-DT",19,"rs826278","0.347464"
"ENSG00000225981","MICALL2-DT",7,"rs7787534","0.992021"
"ENSG00000226002","GTF2IP14",7,"rs10215638","0.986284"
"ENSG00000226015","CCT8P1",1,"rs612963","0.489161"
"ENSG00000226017","PRICKLE2-AS3",3,"rs35834","0.19292"
"ENSG00000226025","LGALS17A",19,"rs10401972","0.498406"
"ENSG00000226026","RWDD3-DT",1,"rs1577864","0.982448"
"ENSG00000226029","LINC01772",1,"rs11260930","0.962513"
"ENSG00000226049","TLK2P1",17,"rs10512455","8.49e-02"
"ENSG00000226051","ZNF503-AS1",10,"rs1777414","0.37041"
"ENSG00000226084","RPL17P6",1,"rs4949764","0.125522"
"ENSG00000226086","EIF3LP3",10,"rs2753879","0.69358"
"ENSG00000226088","HHLA3-AS1",1,"rs6690916","0.522173"
"ENSG00000226102","SEPTIN7P3",7,"rs4723430","0.906302"
"ENSG00000226124","FTCDNL1",2,"rs4673855","0.131042"
"ENSG00000226125","LINC01907",2,"rs17273810","0.808780"
"ENSG00000226137","BAIAP2-DT",17,"rs1976702","5.13e-02"
"ENSG00000226145","KRT16P6",17,"rs3813769","6.73e-01"
"ENSG00000226167","AP4B1-AS1",1,"rs11102772","0.950568"
"ENSG00000226174","TEX22",14,"rs12100587","0.164584"
"ENSG00000226180","LOC100129215",16,"rs4843268","0.046605"
"ENSG00000226210","WASH8P",12,"rs628121","0.93624"
"ENSG00000226221","RPL26P19",5,"rs10054678","0.08745"
"ENSG00000226232","NPIPB14P",16,"rs3826154","0.787487"
"ENSG00000226237","GAS1RR",9,"rs1888713","0.07104"
"ENSG00000226251","LINC02608",1,"rs2456821","0.074211"
"ENSG00000226266","BAZ2B",2,"rs1549579","0.667567"
"ENSG00000226287","TMEM191A",22,"rs855050","0.01608"
"ENSG00000226306","NPY6R",5,"rs13156862","0.78332"
"ENSG00000226312","CFLAR-AS1",2,"rs2110738","0.433040"
"ENSG00000226321","CROCC2",2,"rs2041082","0.232478"
"ENSG00000226328","NUP50-DT",22,"rs5765421","0.57872"
"ENSG00000226337","TMEM252-DT",9,"rs4745231","0.15522"
"ENSG00000226367","ST7-AS2",7,"rs9641562","0.137548"
"ENSG00000226383","LINC01876",2,"rs7580515","0.772718"
"ENSG00000226386","PARD3-DT",10,"rs16935891","0.21057"
"ENSG00000226393","IFNA20P",9,"rs4978114","0.12861"
"ENSG00000226416","MRPL23-AS1",11,"rs11041553","0.98377"
"ENSG00000226419","SLC16A1-AS1",1,"rs4838960","0.973717"
"ENSG00000226435","ANKRD18DP",3,"rs9864813","0.64552"
"ENSG00000226450","CYP2D8P",22,"rs5758837","0.60912"
"ENSG00000226469","ADAM1B",12,"rs3184504","0.44213"
"ENSG00000226479","TMEM185B",2,"rs7570994","0.417940"
"ENSG00000226493","RPL26P27",10,"rs11598219","0.17918"
"ENSG00000226496","LINC00323",21,"rs41398251","0.09359"
"ENSG00000226516","FAM138B",2,"rs13032628","0.146450"
"ENSG00000226525","RPS7P10",13,"rs9552550","0.11383"
"ENSG00000226562","CYP4F26P",9,"rs10814064","0.89498"
"ENSG00000226659","TSPAN14-AS1",10,"rs11816639","0.51311"
"ENSG00000226660","TRBV2",7,"rs1573617","0.126017"
"ENSG00000226673","LINC01108",6,"rs9370778","0.58679"
"ENSG00000226674","TEX41",2,"rs10192562","0.133997"
"ENSG00000226676","LINC02679",10,"rs11002895","0.75276"
"ENSG00000226686","LINC01535",19,"rs826278","0.370335"
"ENSG00000226690","LOC102725191",7,"rs2192735","0.717352"
"ENSG00000226696","LENG8-AS1",19,"rs1205322","0.502221"
"ENSG00000226742","HSBP1L1",18,"rs9304062","0.95859"
"ENSG00000226746","SMCR5",17,"rs4925103","2.87e-01"
"ENSG00000226747","FSIP2-AS2",2,"rs13031528","0.461973"
"ENSG00000226752","CUTALP",9,"rs872423","0.82348"
"ENSG00000226761","TAS2R46",12,"rs10845180","0.81965"
"ENSG00000226777","FAM30A",14,"rs12100587","0.802587"
"ENSG00000226791","LINC02611",2,"rs12622653","0.503021"
"ENSG00000226800","CACTIN-AS1",19,"rs350916","0.924315"
"ENSG00000226807","MROH5",8,"rs13274472","2.80e-01"
"ENSG00000226808","LINC00619",10,"rs268289","0.55385"
"ENSG00000226808","LINC00840",10,"rs268289","0.55385"
"ENSG00000226824","LOC100996437",7,"rs17144722","0.982535"
"ENSG00000226833","LOC100505774",2,"rs1581035","0.069524"
"ENSG00000226833","PPP1CB-DT",2,"rs1581035","0.069524"
"ENSG00000226835","ARHGAP29-AS1",1,"rs12077584","0.966499"
"ENSG00000226855","RPSAP17",1,"rs6674171","0.147617"
"ENSG00000226856","THORLNC",2,"rs370828","0.424247"
"ENSG00000226864","ATE1-AS1",10,"rs10510108","0.86983"
"ENSG00000226869","LHFPL3-AS1",7,"rs13221774","0.636885"
"ENSG00000226891","LINC01359",1,"rs550075","0.169649"
"ENSG00000226913","BSN-DT",3,"rs11130237","0.88153"
"ENSG00000226935","LINC00161",21,"rs909251","0.46661"
"ENSG00000226944","RNF207-AS1",1,"rs6577584","0.221708"
"ENSG00000226950","DANCR",4,"rs1482115","0.187291"
"ENSG00000226953","NCKAP5-AS2",2,"rs13392963","0.269273"
"ENSG00000227032","RPS2P36",10,"rs648634","0.77488"
"ENSG00000227039","ITGB2-AS1",21,"rs235370","0.29994"
"ENSG00000227051","C14orf132",14,"rs12100763","0.261862"
"ENSG00000227053","MUC12-AS1",7,"rs314363","0.046701"
"ENSG00000227066","LOC117779438",1,"rs4654839","0.284673"
"ENSG00000227082","LINC02798",1,"rs6600667","0.595419"
"ENSG00000227110","LMCD1-AS1",3,"rs2875365","0.13999"
"ENSG00000227110","LOC101927394",3,"rs2875365","0.13999"
"ENSG00000227117","HORMAD2-AS1",22,"rs11704358","0.44564"
"ENSG00000227124","ZNF717",3,"rs6549723","0.65422"
"ENSG00000227145","IL21-AS1",4,"rs1026157","0.177262"
"ENSG00000227155","LOC124902108",9,"rs12340997","0.76881"
"ENSG00000227165","WDR11-DT",10,"rs10749379","0.45446"
"ENSG00000227188","MGAT3-AS1",22,"rs3091374","0.42648"
"ENSG00000227191","TRGC2",7,"rs1524058","0.070950"
"ENSG00000227195","MIR663AHG",20,"rs6084125","0.50646"
"ENSG00000227195","LOC124904967",20,"rs6084125","0.50646"
"ENSG00000227199","ST7-AS1",7,"rs9641562","0.387039"
"ENSG00000227210","WDR35-DT",2,"rs13407212","0.759605"
"ENSG00000227218","LOC124902280",9,"rs10760503","0.42016"
"ENSG00000227252","LOC105373951",2,"rs10209593","0.244830"
"ENSG00000227258","SMIM2-AS1",13,"rs7326281","0.43633"
"ENSG00000227268","KLLN",10,"rs1929317","0.39979"
"ENSG00000227331","RPL7AP22",2,"rs17194347","0.717352"
"ENSG00000227345","PARG",10,"rs7099450","0.09691"
"ENSG00000227347","HNRNPKP2",2,"rs7425100","0.729703"
"ENSG00000227348","MTND5P25",2,"rs2540427","0.194287"
"ENSG00000227354","RBM26-AS1",13,"rs610695","0.82925"
"ENSG00000227372","TP73-AS1",1,"rs2493272","0.315717"
"ENSG00000227394","RPL11P1",2,"rs17029539","0.488310"
"ENSG00000227403","LINC01806",2,"rs1026236","0.298172"
"ENSG00000227456","LINC00310",21,"rs2834417","0.26528"
"ENSG00000227467","LINC01537",11,"rs577217","0.66429"
"ENSG00000227495","KIF1C-AS1",17,"rs1806232","3.36e-01"
"ENSG00000227500","SCAMP4",19,"rs887390","0.338429"
"ENSG00000227533","SLC2A1-DT",1,"rs613956","0.561628"
"ENSG00000227540","DNAJC9-AS1",10,"rs34284702","0.13038"
"ENSG00000227544","LINC03013",7,"rs4723430","0.025731"
"ENSG00000227591","HSD11B1-AS1",1,"rs996146","0.329560"
"ENSG00000227630","LINC01132",1,"rs12136271","0.769522"
"ENSG00000227634","LINC01714",1,"rs9434617","0.875245"
